Cooling scheme,formula: T_current = T_begin - current_iteration * (T_begin - T_end) / total_iterations
9610,4.870900000000006
9611,4.861000000000004
9612,4.851100000000002
9613,4.841200000000001
9614,4.831299999999999
9615,4.821399999999997
9616,4.811499999999995
9617,4.801599999999993
9618,4.791700000000006
9619,4.781800000000004
9620,4.771900000000002
9621,4.7620000000000005
9622,4.752099999999999
9623,4.742199999999997
9624,4.732299999999995
9625,4.722399999999993
9626,4.712500000000006
9627,4.702600000000004
9628,4.692700000000002
9629,4.6828
9630,4.6728999999999985
9631,4.662999999999997
9632,4.653099999999995
9633,4.643199999999993
9634,4.6333000000000055
9635,4.623400000000004
9636,4.613500000000002
9637,4.6036
9638,4.593699999999998
9639,4.5837999999999965
9640,4.573899999999995
9641,4.563999999999993
9642,4.554100000000005
9643,4.544200000000004
9644,4.534300000000002
9645,4.5244
9646,4.514499999999998
9647,4.504599999999996
9648,4.494699999999995
9649,4.484800000000007
9650,4.474900000000005
9651,4.465000000000003
9652,4.455100000000002
9653,4.4452
9654,4.435299999999998
9655,4.425399999999996
9656,4.415499999999994
9657,4.405600000000007
9658,4.395700000000005
9659,4.385800000000003
9660,4.3759000000000015
9661,4.366
9662,4.356099999999998
9663,4.346199999999996
9664,4.336299999999994
9665,4.326400000000007
9666,4.316500000000005
9667,4.306600000000003
9668,4.296700000000001
9669,4.2867999999999995
9670,4.276899999999998
9671,4.266999999999996
9672,4.257099999999994
9673,4.2472000000000065
9674,4.237300000000005
9675,4.227400000000003
9676,4.217500000000001
9677,4.207599999999999
9678,4.1976999999999975
9679,4.187799999999996
9680,4.177899999999994
9681,4.168000000000006
9682,4.158100000000005
9683,4.148200000000003
9684,4.138300000000001
9685,4.128399999999999
9686,4.118499999999997
9687,4.108599999999996
9688,4.098699999999994
9689,4.088800000000006
9690,4.078900000000004
9691,4.069000000000003
9692,4.059100000000001
9693,4.049199999999999
9694,4.039299999999997
9695,4.029399999999995
9696,4.019499999999994
9697,4.009600000000006
9698,3.9997000000000043
9699,3.9898000000000025
9700,3.9799000000000007
9701,3.969999999999999
9702,3.960099999999997
9703,3.9501999999999953
9704,3.9402999999999935
9705,3.930400000000006
9706,3.920500000000004
9707,3.9106000000000023
9708,3.9007000000000005
9709,3.8907999999999987
9710,3.880899999999997
9711,3.870999999999995
9712,3.8610999999999933
9713,3.8512000000000057
9714,3.841300000000004
9715,3.831400000000002
9716,3.8215000000000003
9717,3.8115999999999985
9718,3.8016999999999967
9719,3.791799999999995
9720,3.781899999999993
9721,3.7720000000000056
9722,3.7621000000000038
9723,3.752200000000002
9724,3.7423
9725,3.7323999999999984
9726,3.7224999999999966
9727,3.712599999999995
9728,3.702699999999993
9729,3.6928000000000054
9730,3.6829000000000036
9731,3.673000000000002
9732,3.6631
9733,3.6531999999999982
9734,3.6432999999999964
9735,3.6333999999999946
9736,3.623500000000007
9737,3.6136000000000053
9738,3.6037000000000035
9739,3.5938000000000017
9740,3.5839
9741,3.573999999999998
9742,3.5640999999999963
9743,3.5541999999999945
9744,3.544300000000007
9745,3.534400000000005
9746,3.5245000000000033
9747,3.5146000000000015
9748,3.5046999999999997
9749,3.494799999999998
9750,3.484899999999996
9751,3.4749999999999943
9752,3.4651000000000067
9753,3.455200000000005
9754,3.445300000000003
9755,3.4354000000000013
9756,3.4254999999999995
9757,3.4155999999999977
9758,3.405699999999996
9759,3.395799999999994
9760,3.3859000000000066
9761,3.3760000000000048
9762,3.366100000000003
9763,3.356200000000001
9764,3.3462999999999994
9765,3.3363999999999976
9766,3.326499999999996
9767,3.316599999999994
9768,3.3067000000000064
9769,3.2968000000000046
9770,3.286900000000003
9771,3.277000000000001
9772,3.2670999999999992
9773,3.2571999999999974
9774,3.2472999999999956
9775,3.237399999999994
9776,3.2275000000000063
9777,3.2176000000000045
9778,3.2077000000000027
9779,3.197800000000001
9780,3.187899999999999
9781,3.1779999999999973
9782,3.1680999999999955
9783,3.1581999999999937
9784,3.148300000000006
9785,3.1384000000000043
9786,3.1285000000000025
9787,3.1186000000000007
9788,3.108699999999999
9789,3.098799999999997
9790,3.0888999999999953
9791,3.0789999999999935
9792,3.069100000000006
9793,3.059200000000004
9794,3.0493000000000023
9795,3.0394000000000005
9796,3.0294999999999987
9797,3.019599999999997
9798,3.009699999999995
9799,2.9997999999999934
9800,2.9899000000000058
9801,2.980000000000004
9802,2.970100000000002
9803,2.9602000000000004
9804,2.9502999999999986
9805,2.940399999999997
9806,2.930499999999995
9807,2.920599999999993
9808,2.9107000000000056
9809,2.900800000000004
9810,2.890900000000002
9811,2.8810000000000002
9812,2.8710999999999984
9813,2.8611999999999966
9814,2.851299999999995
9815,2.841399999999993
9816,2.8315000000000055
9817,2.8216000000000037
9818,2.811700000000002
9819,2.8018
9820,2.7918999999999983
9821,2.7819999999999965
9822,2.7720999999999947
9823,2.762200000000007
9824,2.7523000000000053
9825,2.7424000000000035
9826,2.7325000000000017
9827,2.7226
9828,2.712699999999998
9829,2.7027999999999963
9830,2.6928999999999945
9831,2.683000000000007
9832,2.673100000000005
9833,2.6632000000000033
9834,2.6533000000000015
9835,2.6433999999999997
9836,2.633499999999998
9837,2.623599999999996
9838,2.6136999999999944
9839,2.6038000000000068
9840,2.593900000000005
9841,2.584000000000003
9842,2.5741000000000014
9843,2.5641999999999996
9844,2.554299999999998
9845,2.544399999999996
9846,2.534499999999994
9847,2.5246000000000066
9848,2.514700000000005
9849,2.504800000000003
9850,2.4949000000000012
9851,2.4849999999999994
9852,2.4750999999999976
9853,2.465199999999996
9854,2.455299999999994
9855,2.4454000000000065
9856,2.4355000000000047
9857,2.425600000000003
9858,2.415700000000001
9859,2.4057999999999993
9860,2.3958999999999975
9861,2.3859999999999957
9862,2.376099999999994
9863,2.3662000000000063
9864,2.3563000000000045
9865,2.3464000000000027
9866,2.336500000000001
9867,2.326599999999999
9868,2.3166999999999973
9869,2.3067999999999955
9870,2.2968999999999937
9871,2.287000000000006
9872,2.2771000000000043
9873,2.2672000000000025
9874,2.2573000000000008
9875,2.247399999999999
9876,2.237499999999997
9877,2.2275999999999954
9878,2.2176999999999936
9879,2.207800000000006
9880,2.197900000000004
9881,2.1880000000000024
9882,2.1781000000000006
9883,2.168199999999999
9884,2.158299999999997
9885,2.148399999999995
9886,2.1384999999999934
9887,2.128600000000006
9888,2.118700000000004
9889,2.1088000000000022
9890,2.0989000000000004
9891,2.0889999999999986
9892,2.079099999999997
9893,2.069199999999995
9894,2.0592999999999932
9895,2.0494000000000057
9896,2.039500000000004
9897,2.029600000000002
9898,2.0197000000000003
9899,2.0097999999999985
9900,1.9998999999999967
9901,1.9899999999999949
9902,1.980099999999993
9903,1.9702000000000055
9904,1.9603000000000037
9905,1.950400000000002
9906,1.9405000000000001
9907,1.9305999999999983
9908,1.9206999999999965
9909,1.9107999999999947
9910,1.900899999999993
9911,1.8910000000000053
9912,1.8811000000000035
9913,1.8712000000000018
9914,1.8613
9915,1.8513999999999982
9916,1.8414999999999964
9917,1.8315999999999946
9918,1.821700000000007
9919,1.8118000000000052
9920,1.8019000000000034
9921,1.7920000000000016
9922,1.7820999999999998
9923,1.772199999999998
9924,1.7622999999999962
9925,1.7523999999999944
9926,1.7425000000000068
9927,1.732600000000005
9928,1.7227000000000032
9929,1.7128000000000014
9930,1.7028999999999996
9931,1.6929999999999978
9932,1.683099999999996
9933,1.6731999999999942
9934,1.6633000000000067
9935,1.6534000000000049
9936,1.643500000000003
9937,1.6336000000000013
9938,1.6236999999999995
9939,1.6137999999999977
9940,1.6038999999999959
9941,1.593999999999994
9942,1.5841000000000065
9943,1.5742000000000047
9944,1.564300000000003
9945,1.5544000000000011
9946,1.5444999999999993
9947,1.5345999999999975
9948,1.5246999999999957
9949,1.514799999999994
9950,1.5049000000000063
9951,1.4950000000000045
9952,1.4851000000000028
9953,1.475200000000001
9954,1.4652999999999992
9955,1.4553999999999974
9956,1.4454999999999956
9957,1.4355999999999938
9958,1.4257000000000062
9959,1.4158000000000044
9960,1.4059000000000026
9961,1.3960000000000008
9962,1.386099999999999
9963,1.3761999999999972
9964,1.3662999999999954
9965,1.3563999999999936
9966,1.346500000000006
9967,1.3366000000000042
9968,1.3267000000000024
9969,1.3168000000000006
9970,1.3068999999999988
9971,1.296999999999997
9972,1.2870999999999952
9973,1.2771999999999935
9974,1.2673000000000059
9975,1.257400000000004
9976,1.2475000000000023
9977,1.2376000000000005
9978,1.2276999999999987
9979,1.2177999999999969
9980,1.207899999999995
9981,1.1979999999999933
9982,1.1881000000000057
9983,1.178200000000004
9984,1.1683000000000021
9985,1.1584000000000003
9986,1.1484999999999985
9987,1.1385999999999967
9988,1.128699999999995
9989,1.1187999999999931
9990,1.1089000000000055
9991,1.0990000000000038
9992,1.089100000000002
9993,1.0792000000000002
9994,1.0692999999999984
9995,1.0593999999999966
9996,1.0494999999999948
9997,1.039599999999993
9998,1.0297000000000054
9999,1.0198000000000036
10000,1.0099000000000018
